Date,Region,Category,Revenue,Profit,Quantity
2022-12-13,APAC,Electronics,9207.22,1135.19,26.0
2024-06-24,LATAM,Beauty,9787.24,2973.05,34.0
2023-09-16,EMEA,Sports,8876.26,3070.89,21.0
2022-01-08,LATAM,Home & Garden,2522.6,163.74,7.0
2023-01-29,LATAM,Apparel,2759.74,189.92,21.0
2024-05-08,North America,Sports,9932.95,1295.3,34.0
2023-04-15,Middle East,Electronics,341.65,47.96,2.0
2024-02-14,Middle East,Electronics,2392.64,806.97,8.0
2024-07-11,APAC,Electronics,11863.77,3032.75,
2023-08-14,North America,Food & Beverage,14625.38,3445.07,31.0
2023-12-07,APAC,Electronics,7640.31,831.03,18.0
2022-09-28,APAC,Electronics,7677.69,2038.88,18.0
2024-06-10,North America,Sports,3978.4,901.65,47.0
2024-03-30,LATAM,Food & Beverage,19274.32,3256.58,49.0
2022-12-17,APAC,Beauty,12099.57,3257.09,42.0
2023-08-14,LATAM,Sports,6715.76,546.69,17.0
2022-10-28,North America,Beauty,16068.24,2077.43,44.0
2022-11-26,APAC,Electronics,4474.55,1305.94,26.0
2023-07-14,EMEA,Apparel,6171.73,2121.13,17.0
2024-10-02,North America,Beauty,7128.96,739.36,34.0
2024-08-21,Middle East,Food & Beverage,20629.59,3468.46,45.0
2023-10-23,EMEA,Home & Garden,4770.48,465.93,25.0
2022-04-23,Middle East,Apparel,1072.14,292.76,39.0
2024-09-17,Middle East,Food & Beverage,16079.97,5132.27,37.0
2024-10-03,North America,Apparel,685.36,182.67,2.0
2022-11-04,North America,Electronics,17460.25,2758.08,49.0
2023-07-25,LATAM,Home & Garden,5555.34,1897.61,19.0
2022-08-20,LATAM,Food & Beverage,13847.22,2093.91,33.0
2022-08-08,North America,Home & Garden,3525.64,327.79,40.0
2024-03-29,North America,Electronics,3941.23,742.64,16.0
2023-01-03,Middle East,Electronics,1493.43,492.4,45.0
2022-07-26,LATAM,Sports,5908.15,2116.03,19.0
2024-09-14,EMEA,Apparel,11631.15,3066.79,40.0
2023-06-28,APAC,Food & Beverage,10413.59,2562.24,37.0
2022-07-09,EMEA,Beauty,2016.4,490.14,35.0
2024-11-18,APAC,Apparel,9505.0,2376.38,47.0
2023-05-29,EMEA,Sports,892.27,89.41,4.0
2024-07-04,LATAM,Beauty,545.9,126.98,17.0
2024-05-29,North America,Apparel,8921.73,1864.47,34.0
2022-01-05,LATAM,Electronics,4255.25,681.09,27.0
2024-09-13,Middle East,Apparel,14885.11,4016.3,42.0
2024-10-18,North America,Home & Garden,1430.14,376.17,11.0
2022-08-10,LATAM,Home & Garden,815.58,209.0,2.0
2022-10-11,North America,Food & Beverage,9858.24,1255.61,28.0
2024-05-30,LATAM,Home & Garden,6802.11,666.36,25.0
2024-03-08,LATAM,Apparel,476.84,90.12,1.0
2024-02-07,North America,Apparel,5075.22,541.71,37.0
2022-12-14,Middle East,Food & Beverage,11175.02,1539.7,35.0
2022-07-21,EMEA,Food & Beverage,6739.9,549.02,18.0
2022-08-09,EMEA,Food & Beverage,5780.85,667.37,31.0
2023-04-24,Middle East,Electronics,2614.16,731.16,15.0
2024-02-25,North America,Apparel,11241.23,4212.3,27.0
2023-07-11,LATAM,Sports,1254.65,189.68,6.0
2022-12-24,Middle East,Apparel,6010.91,1169.48,15.0
2024-01-07,LATAM,Beauty,743.05,174.84,4.0
2022-09-08,North America,Apparel,4627.28,1252.51,28.0
2023-01-08,LATAM,Electronics,1711.76,493.16,9.0
2024-11-24,Middle East,Sports,245.58,18.15,4.0
2024-04-28,LATAM,Home & Garden,11606.0,1362.59,40.0
2023-04-22,North America,Beauty,16693.66,855.34,47.0
2022-12-16,Middle East,Electronics,5694.25,699.22,18.0
2024-06-17,Middle East,Apparel,219.92,36.45,3.0
2024-07-31,Middle East,Food & Beverage,5510.0,1529.56,26.0
2023-05-09,Middle East,Electronics,2175.48,147.86,5.0
2023-02-08,North America,Food & Beverage,6730.75,1893.57,38.0
2023-11-08,EMEA,Sports,21840.35,3167.25,47.0
2024-11-30,North America,Apparel,10091.8,1773.82,
2024-05-07,APAC,Electronics,3286.32,483.96,24.0
2022-01-10,APAC,Electronics,991.52,81.53,3.0
2023-01-17,North America,Sports,2448.56,267.6,14.0
2023-07-09,LATAM,Beauty,3683.36,,45.0
2022-11-09,LATAM,Apparel,201.35,56.64,2.0
2024-09-16,LATAM,Sports,9379.95,1543.73,23.0
2024-06-23,North America,Food & Beverage,1168.11,244.44,32.0
2024-09-28,North America,Apparel,2565.49,872.6,25.0
2024-03-12,Middle East,Beauty,7758.74,2287.22,48.0
2022-06-15,EMEA,Food & Beverage,7274.28,2547.59,17.0
2024-11-26,APAC,Electronics,244.88,77.85,6.0
2024-03-17,APAC,Beauty,3672.82,1195.5,31.0
2024-12-31,North America,Apparel,2857.69,448.82,43.0
2023-12-31,LATAM,Electronics,1628.92,579.85,12.0
2024-09-26,EMEA,Sports,9707.52,2740.38,46.0
2022-05-31,APAC,Home & Garden,661.23,176.78,5.0
2022-05-05,LATAM,Beauty,5234.26,417.14,33.0
2022-01-28,LATAM,Food & Beverage,5199.2,1384.43,16.0
2022-05-12,North America,Home & Garden,11571.54,675.72,38.0
2022-04-10,Middle East,Sports,20420.69,6567.43,48.0
2024-07-17,APAC,Electronics,2309.42,574.43,19.0
2022-02-03,LATAM,Food & Beverage,4559.39,881.26,39.0
2024-08-30,North America,Sports,10467.89,3552.56,32.0
2023-09-15,EMEA,Electronics,392.11,123.95,3.0
2022-11-21,EMEA,Home & Garden,2350.59,422.04,34.0
2024-11-01,Middle East,Sports,977.67,352.34,33.0
2024-12-27,Middle East,Home & Garden,208.19,60.83,11.0
2022-05-20,North America,Sports,5865.05,2204.02,26.0
2022-07-06,LATAM,Sports,100.84,25.61,1.0
2024-01-28,EMEA,Beauty,4915.84,1781.72,10.0
2023-06-30,EMEA,Home & Garden,2211.91,781.31,13.0
2023-04-22,Middle East,Food & Beverage,258.6,61.49,21.0
2022-01-21,LATAM,Food & Beverage,1363.86,345.52,7.0
2022-05-02,APAC,Apparel,180.7,10.19,5.0
2024-04-23,APAC,Electronics,15438.39,4292.28,41.0
2022-11-03,Middle East,Beauty,14562.65,1412.18,40.0
2022-03-06,APAC,Beauty,8457.56,2716.89,24.0
2023-08-05,North America,Food & Beverage,309.99,102.11,1.0
2022-04-21,North America,Electronics,766.18,197.1,15.0
2023-03-14,LATAM,Sports,14780.42,5499.63,30.0
2023-11-09,North America,Food & Beverage,4189.55,1209.71,10.0
2022-08-08,LATAM,Beauty,12835.49,1365.62,47.0
2024-07-25,APAC,Beauty,1206.88,423.83,21.0
2022-08-01,Middle East,Home & Garden,44.01,15.93,3.0
2023-05-09,APAC,Beauty,106.78,10.73,3.0
2022-10-10,North America,Sports,10403.22,749.01,32.0
2024-03-14,Middle East,Sports,2758.95,896.83,15.0
2024-05-19,Middle East,Home & Garden,3316.94,354.45,8.0
2023-01-30,APAC,Electronics,9007.23,2303.19,20.0
2024-04-23,Middle East,Home & Garden,7029.14,1382.25,21.0
2022-06-02,Middle East,Electronics,231.92,87.48,1.0
2023-11-29,EMEA,Food & Beverage,214.74,35.98,4.0
2022-10-08,EMEA,Sports,7541.23,2768.09,15.0
2024-03-28,APAC,Sports,3049.21,658.79,16.0
2023-10-05,LATAM,Electronics,4415.12,,11.0
2024-07-23,EMEA,Apparel,259.68,67.73,16.0
2022-02-07,Middle East,Food & Beverage,9087.14,2584.22,33.0
2023-10-24,APAC,Apparel,9848.98,1959.82,30.0
2023-11-07,North America,Beauty,9406.96,1409.79,43.0
2022-01-07,APAC,Apparel,1578.44,155.86,5.0
2024-10-28,EMEA,Apparel,12722.13,1937.7,49.0
2024-10-10,North America,Beauty,15291.18,5617.17,34.0
2022-07-21,LATAM,Beauty,20235.75,6676.68,43.0
2024-07-04,North America,Home & Garden,12954.36,967.7,46.0
2023-07-10,LATAM,Home & Garden,2846.82,786.09,11.0
2022-12-03,APAC,Apparel,5100.66,1607.49,47.0
2024-09-15,Middle East,Food & Beverage,5533.77,903.19,28.0
2022-02-08,EMEA,Electronics,4654.4,1385.97,38.0
2022-04-11,APAC,Food & Beverage,18116.72,1732.4,49.0
2024-07-25,LATAM,Beauty,4097.08,288.04,10.0
2024-07-21,APAC,Sports,10222.47,1851.38,33.0
2023-10-18,LATAM,Electronics,5757.37,2016.32,20.0
2024-08-17,LATAM,Beauty,14794.96,4377.27,49.0
2022-11-28,APAC,Electronics,638.1,56.37,43.0
2022-07-31,Middle East,Food & Beverage,643.06,239.96,41.0
2022-02-19,LATAM,Apparel,2822.08,743.98,48.0
2022-09-22,APAC,Beauty,5486.65,772.39,27.0
2022-09-25,EMEA,Apparel,9500.71,3505.75,38.0
2024-06-08,EMEA,Beauty,4041.84,1327.83,41.0
2024-10-03,LATAM,Home & Garden,423.52,89.82,1.0
2024-10-03,North America,Food & Beverage,2993.88,515.15,12.0
2022-08-12,Middle East,Home & Garden,1334.78,304.47,13.0
2023-07-07,LATAM,Food & Beverage,16160.64,5090.31,34.0
2023-06-12,EMEA,Beauty,8078.99,947.56,19.0
2022-11-16,North America,Electronics,5393.49,620.6,40.0
2023-01-06,Middle East,Sports,3359.73,215.35,31.0
2024-07-21,North America,Sports,15142.36,,33.0
2023-01-26,North America,Beauty,148.68,27.71,3.0
2022-05-06,North America,Beauty,11730.43,2485.62,42.0
2023-02-04,North America,Home & Garden,5522.85,1468.56,29.0
2024-07-16,APAC,Home & Garden,13586.7,795.14,44.0
2024-02-06,North America,Electronics,,2695.77,34.0
2022-04-09,North America,Home & Garden,3934.26,496.83,32.0
2024-01-07,EMEA,Beauty,2018.52,187.13,
2023-01-27,Middle East,Beauty,276.34,75.24,9.0
2023-03-30,APAC,Food & Beverage,7884.37,2281.0,24.0
2023-08-02,Middle East,Sports,6644.36,2372.47,20.0
2022-08-02,APAC,Electronics,1366.02,493.86,32.0
2024-12-06,Middle East,Sports,8651.22,580.87,30.0
2024-09-23,EMEA,Food & Beverage,20145.02,3037.98,41.0
2024-04-18,Middle East,Food & Beverage,16678.59,4853.77,37.0
2024-11-05,EMEA,Beauty,5301.4,1742.9,25.0
2022-05-18,EMEA,Home & Garden,14353.62,5443.7,32.0
2023-06-21,LATAM,Electronics,1055.68,237.54,30.0
2023-04-17,Middle East,Sports,840.65,123.3,42.0
2023-08-18,APAC,Electronics,1360.12,184.95,
2022-05-07,EMEA,Food & Beverage,10588.29,2703.29,42.0
2022-09-01,EMEA,Beauty,14129.44,853.49,33.0
2023-05-26,LATAM,Apparel,622.45,149.96,3.0
2022-08-20,EMEA,Food & Beverage,8621.7,1053.08,30.0
2024-05-16,APAC,Sports,3319.58,374.39,
2024-10-06,LATAM,Apparel,15788.81,2097.87,35.0
2024-01-10,Middle East,Apparel,12667.07,3757.88,47.0
2023-03-31,North America,Food & Beverage,9652.12,3193.43,25.0
2022-08-31,APAC,Electronics,1724.23,444.16,4.0
2023-07-20,APAC,Beauty,6158.43,2179.53,25.0
2024-11-15,North America,Home & Garden,11992.04,2780.68,32.0
2022-01-30,North America,Home & Garden,1336.59,239.49,7.0
2023-11-04,Middle East,Beauty,7294.16,2364.51,40.0
2022-10-07,North America,Beauty,12211.46,3190.12,38.0
2023-09-12,EMEA,Electronics,16271.86,2271.64,46.0
2022-12-04,Middle East,Sports,1356.78,356.21,17.0
2024-02-04,North America,Electronics,20719.05,1067.21,49.0
2022-07-13,APAC,Food & Beverage,4542.43,331.23,12.0
2023-02-09,LATAM,Food & Beverage,12289.22,3883.77,27.0
2022-09-13,EMEA,Sports,10111.57,3376.19,42.0
2022-10-06,North America,Sports,16961.79,6359.74,42.0
2023-08-21,EMEA,Electronics,1561.7,231.59,11.0
2022-04-02,Middle East,Home & Garden,4994.42,1512.97,23.0
2022-11-30,LATAM,Home & Garden,1928.74,130.5,25.0
2023-05-12,North America,Apparel,124.2,16.84,1.0
2023-02-07,APAC,Sports,244.81,57.41,2.0
2024-12-23,APAC,Beauty,14672.62,2893.55,33.0
2024-05-13,North America,Electronics,2243.76,842.23,
2023-07-13,EMEA,Apparel,8316.4,934.94,19.0
2024-12-29,EMEA,Food & Beverage,6356.64,1576.28,14.0
2022-09-04,Middle East,Sports,10288.52,1604.27,30.0
2022-05-20,EMEA,Electronics,1726.16,400.07,24.0
2023-09-04,EMEA,Electronics,866.54,69.55,4.0
2023-09-30,LATAM,Sports,6808.19,1337.57,46.0
2022-10-26,APAC,Home & Garden,5543.91,1298.08,44.0
2022-12-06,LATAM,Home & Garden,14097.97,2485.95,44.0
2024-01-15,North America,Sports,1587.45,428.06,33.0
2024-12-15,LATAM,Sports,5307.5,828.08,23.0
2024-02-02,North America,Home & Garden,16150.17,1460.5,43.0
2023-12-07,APAC,Food & Beverage,1076.51,184.99,26.0
2024-12-23,LATAM,Sports,2759.29,434.84,12.0
2022-06-06,EMEA,Home & Garden,8833.63,2598.44,33.0
2024-05-06,Middle East,Home & Garden,7002.54,2082.27,37.0
2024-11-06,APAC,Apparel,2279.56,824.9,24.0
2022-02-16,APAC,Apparel,23377.04,6532.28,45.0
2023-07-10,North America,Home & Garden,20949.87,2662.29,49.0
2023-04-27,North America,Beauty,1409.07,334.95,15.0
2024-03-10,EMEA,Electronics,10133.28,2857.78,37.0
2022-01-17,APAC,Electronics,9551.46,2202.5,21.0
2023-12-01,LATAM,Food & Beverage,4046.54,1128.97,16.0
2023-02-27,North America,Food & Beverage,626.33,173.03,23.0
2024-06-17,EMEA,Food & Beverage,7281.75,1195.85,23.0
2022-06-04,Middle East,Sports,339.04,60.34,1.0
2022-11-09,APAC,Home & Garden,51.35,19.35,3.0
2024-04-07,LATAM,Beauty,1633.78,486.35,26.0
2022-02-18,North America,Apparel,6077.08,537.9,23.0
2024-04-03,Middle East,Sports,2882.73,502.31,43.0
2024-06-01,Middle East,Home & Garden,334.57,52.62,2.0
2022-09-29,APAC,Home & Garden,297.85,97.07,1.0
2023-02-26,LATAM,Electronics,6621.46,791.42,23.0
2022-06-18,LATAM,Sports,12662.6,731.12,29.0
2024-06-16,EMEA,Electronics,4176.53,1327.28,31.0
2023-01-04,LATAM,Beauty,2438.16,885.67,33.0
2023-11-18,LATAM,Sports,10203.19,2020.99,20.0
2024-04-29,LATAM,Apparel,7905.47,2059.05,23.0
2024-04-09,Middle East,Apparel,15749.62,1478.86,34.0
2024-02-03,LATAM,Sports,3493.77,1065.55,22.0
2024-11-21,LATAM,Sports,1471.66,317.25,6.0
2023-10-22,EMEA,Home & Garden,13196.34,3122.54,33.0
2022-03-07,LATAM,Beauty,23944.56,7828.21,48.0
2023-05-19,EMEA,Sports,4656.34,1137.52,16.0
2022-01-29,LATAM,Sports,7589.81,2782.32,24.0
2024-01-22,EMEA,Home & Garden,9894.56,1407.91,26.0
2023-11-04,North America,Beauty,1652.81,358.9,12.0
2022-08-14,LATAM,Beauty,4914.85,796.13,21.0
2022-09-10,APAC,Home & Garden,2486.6,277.11,9.0
2024-08-19,EMEA,Electronics,3557.48,221.99,10.0
2023-02-13,APAC,Food & Beverage,6239.13,1081.08,33.0
2022-06-14,LATAM,Home & Garden,14079.96,4740.68,39.0
2023-03-07,Middle East,Home & Garden,2080.86,265.69,8.0
2023-01-10,APAC,Electronics,5311.71,919.91,41.0
2022-09-23,Middle East,Apparel,15130.71,3362.97,34.0
2024-01-28,North America,Beauty,393.16,105.1,5.0
2023-09-23,North America,Home & Garden,1239.69,77.27,6.0
2022-05-11,APAC,Apparel,1716.89,142.43,24.0
2023-09-29,EMEA,Sports,5318.17,1694.42,30.0
2022-02-19,EMEA,Home & Garden,1559.1,122.2,8.0
2024-10-17,EMEA,Electronics,2227.86,337.64,24.0
2022-10-27,APAC,Electronics,3172.97,822.88,11.0
2024-10-17,North America,Sports,3658.2,1150.52,14.0
2023-03-10,EMEA,Electronics,15655.9,5751.58,46.0
2023-03-01,EMEA,Home & Garden,1188.74,241.13,14.0
2023-11-11,APAC,Electronics,5265.08,857.99,10.0
2024-12-13,LATAM,Home & Garden,9626.91,2066.18,41.0
2022-11-12,EMEA,Home & Garden,2921.9,848.59,20.0
2022-10-06,APAC,Sports,369.28,65.87,29.0
2022-08-20,EMEA,Sports,6164.11,859.5,13.0
2022-12-30,APAC,Beauty,15564.56,4971.21,36.0
2024-05-31,LATAM,Home & Garden,8868.25,912.77,47.0
2023-01-17,APAC,Home & Garden,13916.07,3504.55,36.0
2022-12-30,LATAM,Sports,8080.62,3034.17,29.0
2024-10-06,North America,Sports,6860.7,1358.47,26.0
2023-10-12,LATAM,Home & Garden,208.49,17.18,2.0
2023-11-21,LATAM,Electronics,9130.02,555.16,26.0
2022-01-26,North America,Food & Beverage,29.42,7.77,1.0
2024-01-27,LATAM,Home & Garden,13953.25,1778.47,28.0
2024-05-24,EMEA,Electronics,5546.77,1708.49,14.0
2023-02-08,LATAM,Home & Garden,11018.79,1252.0,25.0
2022-03-29,APAC,Home & Garden,2481.63,838.96,15.0
2024-09-19,APAC,Apparel,496.88,58.53,43.0
2023-03-02,Middle East,Food & Beverage,10544.46,2384.78,38.0
2022-06-23,Middle East,Beauty,2748.72,891.26,23.0
2022-08-08,North America,Food & Beverage,11420.0,3672.51,27.0
2023-03-08,Middle East,Home & Garden,5229.38,361.28,17.0
2022-04-03,APAC,Sports,2631.4,611.18,42.0
2022-04-02,North America,Home & Garden,12801.34,2308.13,31.0
2024-04-08,EMEA,Sports,3680.96,1004.6,35.0
2024-03-07,Middle East,Beauty,1676.47,422.51,10.0
2024-12-14,EMEA,Sports,9136.43,1469.16,44.0
2024-12-29,North America,Beauty,10229.92,728.97,49.0
2023-11-18,North America,Electronics,3777.09,499.72,8.0
2022-04-05,EMEA,Sports,11082.85,3086.64,44.0
2023-05-30,North America,Home & Garden,18591.28,5084.51,41.0
2023-08-03,North America,Beauty,3816.46,218.1,21.0
2022-09-08,APAC,Apparel,2280.83,615.97,38.0
2022-06-02,North America,Apparel,8784.79,3163.94,31.0
2024-04-28,APAC,Home & Garden,58.47,14.55,2.0
2022-10-17,APAC,Electronics,1120.15,222.07,49.0
2023-05-18,Middle East,Sports,10479.81,3400.47,37.0
2022-02-19,LATAM,Beauty,22543.3,1177.84,45.0
2022-06-28,LATAM,Electronics,4571.5,549.84,12.0
2024-12-07,North America,Electronics,12383.25,875.44,38.0
2023-01-06,LATAM,Food & Beverage,11803.71,1607.76,44.0
2023-08-12,EMEA,Home & Garden,11574.53,3438.5,42.0
2023-03-03,LATAM,Home & Garden,1627.06,274.64,26.0
2024-05-01,Middle East,Electronics,359.79,125.38,5.0
2022-02-23,LATAM,Food & Beverage,7104.55,1109.33,40.0
2022-11-04,LATAM,Electronics,2822.83,514.05,17.0
2022-04-04,North America,Apparel,8178.03,1236.86,49.0
2023-02-28,EMEA,Home & Garden,6154.28,622.68,26.0
2022-07-08,EMEA,Home & Garden,22806.27,4445.78,48.0
2023-01-17,APAC,Electronics,10496.3,2153.37,36.0
2023-01-25,APAC,Sports,1777.15,441.83,9.0
2022-02-20,APAC,Apparel,1029.4,64.56,18.0
2022-11-06,APAC,Beauty,8682.14,2784.79,38.0
2022-12-20,EMEA,Sports,937.2,240.49,22.0
2022-10-13,LATAM,Electronics,1287.02,428.73,38.0
2022-12-11,Middle East,Apparel,2295.23,144.83,17.0
2023-09-16,EMEA,Sports,8876.26,3070.89,21.0
2024-09-11,North America,Apparel,18483.02,1680.87,35.0
2023-01-17,North America,Electronics,8749.12,2452.83,34.0
2022-05-23,North America,Apparel,15567.74,3885.81,45.0
2023-04-11,APAC,Apparel,4673.23,630.65,20.0
2024-05-08,EMEA,Apparel,14968.59,3687.93,36.0
2022-06-07,Middle East,Electronics,3131.03,1084.72,23.0
2023-05-30,EMEA,Food & Beverage,16999.49,1951.01,43.0
2024-05-14,LATAM,Food & Beverage,2823.92,542.79,34.0
2023-10-11,EMEA,Food & Beverage,2501.61,428.87,10.0
2023-10-20,APAC,Apparel,8017.57,2998.08,31.0
2022-11-16,LATAM,Apparel,6006.46,1865.09,23.0
2023-06-22,North America,Electronics,15662.81,1486.89,31.0
2023-07-15,Middle East,Home & Garden,541.99,67.56,47.0
2023-08-04,LATAM,Apparel,489.38,141.41,2.0
2023-01-10,North America,Electronics,6280.87,793.23,20.0
2023-11-07,Middle East,Electronics,9212.07,2569.66,40.0
2023-08-15,Middle East,Home & Garden,9747.06,2539.82,30.0
2024-11-11,LATAM,Electronics,4015.1,1461.71,17.0
2023-10-27,APAC,Apparel,1191.29,346.76,16.0
2024-05-05,APAC,Beauty,4607.12,1402.8,44.0
2022-06-15,LATAM,Home & Garden,3719.63,1134.81,8.0
2022-10-31,North America,Apparel,2157.95,470.77,6.0
2023-05-15,APAC,Beauty,3324.79,497.46,7.0
2022-11-07,LATAM,Beauty,4520.94,309.5,13.0
2022-07-16,North America,Electronics,8538.98,2219.18,24.0
2024-05-06,North America,Beauty,544.5,117.03,38.0
2024-10-07,LATAM,Food & Beverage,4136.42,861.16,10.0
2023-08-05,North America,Food & Beverage,2119.89,617.33,7.0
2024-07-12,APAC,Food & Beverage,8838.79,2944.84,39.0
2023-07-19,APAC,Beauty,10836.94,854.64,
2022-05-11,EMEA,Apparel,5797.4,1922.07,48.0
2023-06-28,North America,Electronics,1105.24,263.63,25.0
2023-11-07,North America,Home & Garden,14593.34,4744.49,36.0
2022-12-11,EMEA,Food & Beverage,327.09,119.3,2.0
2022-02-15,EMEA,Home & Garden,2736.56,209.92,8.0
2022-09-15,EMEA,Beauty,13114.16,2785.52,32.0
2022-06-03,Middle East,Apparel,3383.83,646.0,8.0
2022-01-06,APAC,Apparel,9345.67,525.63,43.0
2023-07-05,Middle East,Beauty,8255.84,1346.61,21.0
2023-10-29,LATAM,Home & Garden,3129.42,696.45,8.0
2022-04-18,LATAM,Home & Garden,3403.08,226.12,14.0
2023-03-28,EMEA,Electronics,10230.28,,48.0
2024-10-07,North America,Beauty,181.57,13.08,8.0
2024-06-04,EMEA,Electronics,12963.9,1461.4,42.0
2024-06-15,APAC,Home & Garden,2006.39,651.79,31.0
2024-01-13,APAC,Home & Garden,3667.44,492.78,23.0
2023-02-12,North America,Electronics,5460.96,287.64,18.0
2022-03-14,APAC,Home & Garden,6296.77,713.98,16.0
2024-09-08,Middle East,Sports,4582.33,1570.84,43.0
2024-10-22,LATAM,Apparel,13236.26,3235.26,27.0
2022-11-19,North America,Apparel,455.79,169.31,1.0
2022-11-08,EMEA,Sports,9345.79,534.56,39.0
2024-04-04,EMEA,Electronics,1444.69,138.58,26.0
2022-07-18,EMEA,Apparel,6046.14,1198.17,34.0
2024-03-01,LATAM,Electronics,829.12,302.36,16.0
2024-05-29,North America,Sports,,640.23,31.0
2023-05-23,North America,Home & Garden,4467.23,929.93,40.0
2023-02-12,LATAM,Food & Beverage,19899.27,4218.51,49.0
2024-02-01,LATAM,Electronics,6404.03,978.26,20.0
2024-06-14,APAC,Beauty,15860.12,5644.52,43.0
2024-05-04,LATAM,Sports,231.56,55.47,2.0
2023-08-15,APAC,Beauty,3168.57,858.69,21.0
2022-06-11,LATAM,Home & Garden,6536.62,2001.04,45.0
2022-02-18,Middle East,Electronics,1478.89,244.45,10.0
2022-04-27,APAC,Home & Garden,13119.87,804.23,48.0
2023-08-20,North America,Food & Beverage,1337.03,126.35,5.0
2024-02-05,EMEA,Beauty,824.7,44.99,3.0
2024-06-27,Middle East,Home & Garden,14655.22,1979.05,39.0
2022-05-11,EMEA,Sports,1281.94,115.34,17.0
2023-01-11,Middle East,Food & Beverage,7618.42,2101.93,24.0
2024-12-15,APAC,Sports,203.24,19.12,20.0
2022-05-25,North America,Food & Beverage,3028.23,355.01,8.0
2022-12-05,North America,Beauty,891.64,181.31,45.0
2024-03-16,EMEA,Apparel,707.86,251.68,9.0
2023-03-08,LATAM,Food & Beverage,2542.52,434.72,26.0
2023-10-03,APAC,Electronics,3288.09,479.86,24.0
2023-05-10,North America,Electronics,4087.15,482.32,9.0
2022-09-14,LATAM,Home & Garden,455.87,73.82,15.0
2022-08-28,LATAM,Apparel,10212.75,988.56,21.0
2024-09-22,Middle East,Beauty,21363.72,4085.67,45.0
2024-05-13,LATAM,Beauty,2969.99,583.05,17.0
2024-06-15,EMEA,Apparel,4514.86,1353.6,31.0
2024-11-18,EMEA,Sports,5849.26,394.9,48.0
2024-10-15,EMEA,Sports,2702.85,1008.42,29.0
2022-06-02,LATAM,Food & Beverage,11182.28,3752.63,23.0
2023-10-08,North America,Home & Garden,8578.03,1438.78,33.0
2024-09-23,Middle East,Sports,5798.61,1434.33,22.0
2023-04-07,LATAM,Sports,12410.56,4482.75,36.0
2022-06-19,Middle East,Sports,2434.53,857.64,21.0
2023-09-30,LATAM,Electronics,12258.22,3022.85,27.0
2024-01-02,APAC,Sports,3199.86,720.57,14.0
2023-04-19,APAC,Beauty,7655.32,904.58,17.0
2024-03-16,APAC,Food & Beverage,1866.67,144.44,7.0
2022-05-27,North America,Sports,2667.75,589.06,12.0
2022-01-12,APAC,Electronics,2110.75,622.14,16.0
2022-02-20,APAC,Food & Beverage,738.45,152.63,37.0
2024-05-04,LATAM,Apparel,1820.87,428.15,4.0
2022-08-29,APAC,Beauty,1948.37,213.58,17.0
2024-07-20,EMEA,Food & Beverage,15614.99,5379.83,39.0
2024-05-02,Middle East,Home & Garden,14187.82,5196.88,30.0
