Date,Region,Category,Revenue,Profit,Quantity,Profit_Margin_Pct
2024-12-16,North America,Sports,9215.76,952.42,22.0,10.334687535265674
2022-12-15,North America,Beauty,3956.89,418.73,46.0,10.582300746293177
2024-05-31,Middle East,Food & Beverage,8854.07,893.64,27.0,10.092985485770951
2024-12-27,LATAM,Apparel,710.92,42.87,12.0,6.030214370111968
2024-01-30,LATAM,Electronics,8225.96,1606.26,31.0,19.526717854207902
2023-03-28,APAC,Beauty,7418.3,1565.76,25.0,21.106722564468946
2024-04-12,LATAM,Electronics,3292.31,1161.02,13.0,35.26460145004571
2024-08-21,APAC,Apparel,10429.11,1586.66,25.0,15.213762248168827
2022-11-06,APAC,Food & Beverage,5365.63,1818.14,41.0,33.88493056733319
2024-01-19,EMEA,Sports,2341.23,622.17,7.0,26.574492894760443
2022-12-13,APAC,Apparel,3658.91,748.38,36.0,20.453632365923184
2023-11-27,Middle East,Apparel,5600.53,1776.23,24.0,31.715391221902216
2024-07-05,Middle East,Home & Garden,7495.44,1812.15,31.0,24.176699433255422
2023-12-18,APAC,Apparel,10794.24,2494.54,42.0,23.10991788212973
2023-08-13,North America,Electronics,18891.94,4930.8,49.0,26.100019373341226
2023-10-14,Middle East,Food & Beverage,8861.78,3060.99,37.0,34.541480379788254
2024-01-13,Middle East,Apparel,220.57,33.6,2.0,15.233259282767374
2022-07-01,North America,Apparel,3271.84,1121.43,10.0,34.27520905667759
2022-03-19,APAC,Sports,9516.34,2987.82,26.0,31.396734458836068
2022-02-08,North America,Beauty,6244.12,1853.25,14.0,29.679922871437448
2023-07-11,EMEA,Electronics,1555.92,118.42,6.0,7.610931153272661
2022-12-25,APAC,Apparel,12380.7,4524.23,36.0,36.54260259920682
2024-08-11,APAC,Home & Garden,103.39,26.29,1.0,25.42799110165393
2023-07-27,EMEA,Electronics,2556.88,953.3,24.0,37.28372078470636
2023-07-11,EMEA,Home & Garden,2224.42,418.04,25.0,18.793213511836793
2022-02-18,APAC,Sports,10314.58,1031.91,47.0,10.004382146437374
2022-06-03,Middle East,Food & Beverage,1804.61,419.46,5.0,23.243803370257286
2024-01-23,LATAM,Beauty,611.14,140.71,2.0,23.024184311287105
2022-07-19,APAC,Beauty,5993.65,830.04,41.0,13.84865649479032
2023-06-13,APAC,Apparel,2040.76,206.92,21.0,10.139359846331757
2024-10-18,APAC,Sports,760.12,101.53,41.0,13.35710151028785
2023-07-17,North America,Home & Garden,11212.3,2926.8,35.0,26.103475647280224
2022-04-07,EMEA,Electronics,8808.25,3230.32,38.0,36.67380013055942
2024-08-06,Middle East,Apparel,9951.61,1375.36,42.0,13.820477289604394
2024-11-22,LATAM,Electronics,13584.04,5078.92,43.0,37.388876946769884
2024-12-18,EMEA,Beauty,2645.02,348.23,20.0,13.165495913074382
2022-04-01,EMEA,Food & Beverage,18185.47,4892.62,44.0,26.90400633032855
2024-01-20,LATAM,Electronics,3317.16,990.81,19.0,29.869225482038853
2023-11-19,EMEA,Beauty,1961.76,634.15,19.0,32.32556479895604
2024-07-26,LATAM,Beauty,8470.5,2628.9,17.0,31.035948291128037
2024-10-29,North America,Electronics,22250.73,5544.26,49.0,24.917204963612434
2022-11-17,Middle East,Sports,5924.37,1347.45,28.0,22.74419052152381
2022-05-05,LATAM,Home & Garden,8980.25,947.92,17.0,10.555608140085186
2022-07-24,North America,Home & Garden,1091.77,288.05,16.0,26.383762147705102
2024-06-17,Middle East,Electronics,11808.57,3250.59,45.0,27.527380538032975
2022-06-25,EMEA,Apparel,1126.44,76.16,34.0,6.761123539647029
2024-12-28,APAC,Food & Beverage,219.08,67.11,9.0,30.632645608909986
2023-10-27,APAC,Beauty,282.38,23.78,23.0,8.421276294355124
2024-11-09,Middle East,Apparel,228.14,43.75,1.0,19.176821250109583
2024-10-25,Middle East,Sports,2060.07,655.08,27.0,31.798919454193303
2022-03-17,Middle East,Beauty,8766.43,2458.71,46.0,28.046878832090144
2023-06-29,North America,Sports,1636.16,605.13,21.0,36.984769215724626
2024-02-09,North America,Apparel,12512.52,979.72,39.0,7.829917554577335
2022-11-29,North America,Home & Garden,6007.36,1277.09,48.0,21.258755926064026
2023-11-18,North America,Apparel,3996.25,1272.37,10.0,31.83909915545824
2024-02-24,Middle East,Beauty,1300.03,163.7,3.0,12.592017107297524
2022-12-26,LATAM,Food & Beverage,2815.54,677.98,6.0,24.079927829119814
2022-07-26,Middle East,Apparel,234.39,43.93,2.0,18.74226716156833
2022-07-02,North America,Beauty,6204.08,945.12,15.0,15.23384611417003
2022-01-28,EMEA,Beauty,1193.7,203.62,18.0,17.05788724135042
2023-09-30,Middle East,Home & Garden,162.69,29.27,1.0,17.991271743807243
2022-02-23,North America,Sports,3946.35,528.92,20.0,13.402764579928286
2023-08-14,Middle East,Beauty,8983.47,2183.38,25.0,24.304416890132657
2023-07-16,North America,Apparel,3505.31,1243.07,21.0,35.4624840598977
2022-12-13,North America,Electronics,3666.79,728.96,24.0,19.88005857984777
2023-02-28,North America,Beauty,14721.16,1173.73,47.0,7.973080925687921
2023-04-22,Middle East,Home & Garden,279.67,37.59,3.0,13.440840991168162
2023-11-08,APAC,Sports,3755.58,779.92,32.0,20.766965422118552
2023-06-05,EMEA,Apparel,7594.18,2533.71,18.0,33.36383915050736
2023-04-27,Middle East,Apparel,1686.56,113.47,12.0,6.7278958353097424
2024-05-13,APAC,Sports,9457.93,3118.96,27.0,32.97719479843898
2024-11-12,EMEA,Home & Garden,8893.62,1303.95,22.0,14.661633845385794
2024-11-05,EMEA,Beauty,8067.5,3010.09,16.0,37.31131081499846
2022-10-15,Middle East,Electronics,14089.7,1774.14,36.0,12.591751421250985
2023-04-28,EMEA,Electronics,1927.26,488.71,11.0,25.357761796540164
2023-03-31,APAC,Beauty,3195.17,407.34,42.0,12.748617444455224
2022-10-06,North America,Electronics,6216.68,355.73,27.0,5.722186118635671
2024-12-10,APAC,Apparel,4127.5,1514.44,12.0,36.69145972138098
2024-04-17,APAC,Apparel,14455.74,4425.19,43.0,30.61199219133714
2023-07-01,Middle East,Beauty,16738.91,3503.950929221868,26.0,20.932969525625435
2024-11-17,Middle East,Sports,15855.01,2004.63,40.0,12.643511420049563
2022-12-01,Middle East,Electronics,921.83,296.24,23.0,32.13607715088465
2022-01-02,Middle East,Food & Beverage,9529.25,2806.85,20.0,29.45509877482488
2022-04-17,North America,Beauty,8519.14,2778.19,24.0,32.61115558612724
2023-09-28,LATAM,Food & Beverage,271.83,59.09,19.0,21.737850862671525
2023-08-11,LATAM,Sports,786.28,69.35,11.0,8.820013226840311
2024-04-12,Middle East,Sports,5812.69,1150.36,12.0,19.79049286991049
2023-06-14,North America,Electronics,3032.06,196.42,10.0,6.478103995303523
2023-04-22,North America,Food & Beverage,14455.22,4223.03,36.0,29.214567471128078
2024-07-06,LATAM,Food & Beverage,15754.94,3734.96,29.0,23.706596153333493
2024-08-14,Middle East,Beauty,6714.02,1762.3,19.0,26.248060029609682
2022-11-11,LATAM,Electronics,1327.5,469.3,12.0,35.35216572504708
2022-03-15,APAC,Electronics,4289.99,1066.43,12.0,24.858566103883696
2023-12-21,North America,Beauty,5469.2,1555.7,17.0,28.444745118116
2022-12-18,LATAM,Sports,6059.79,986.82,44.0,16.284722737916663
2023-06-14,LATAM,Apparel,363.21,46.48,1.0,12.797004487761901
2023-01-12,North America,Beauty,4931.36,1501.55,27.0,30.449003925894687
2024-02-18,Middle East,Beauty,13533.38,4961.69,34.0,36.66260756736307
2024-07-21,Middle East,Food & Beverage,1578.0,126.0,6.0,7.984790874524715
2022-11-07,EMEA,Food & Beverage,16379.72,2743.23,48.0,16.747722183285184
2022-01-09,EMEA,Sports,1313.8,406.24,31.0,30.92099254072157
2022-12-17,North America,Food & Beverage,19138.08,967.92,48.0,5.057560633041558
2024-12-24,Middle East,Food & Beverage,2810.18,161.01,18.0,5.729526222519555
2024-08-07,Middle East,Sports,2863.32,466.41,6.0,16.2891328946817
2024-09-29,North America,Sports,10860.08,628.36,26.0,5.785961061060324
2023-09-04,LATAM,Beauty,857.28,225.39,37.0,26.291293393057106
2023-08-17,EMEA,Electronics,5945.79,928.29,48.0,15.612559474855317
2023-11-21,Middle East,Home & Garden,9490.12,1966.13,28.0,20.717651620843572
2022-07-03,Middle East,Sports,4565.62,518.27,45.0,11.351579851148365
2022-12-02,LATAM,Food & Beverage,2324.72,730.16,10.0,31.408513713479476
2023-03-24,APAC,Home & Garden,6445.08,2439.78,21.0,37.854921893909776
2024-06-19,LATAM,Sports,2021.71,299.04,22.0,14.791438930410397
2023-03-22,Middle East,Food & Beverage,6393.6,2077.53,20.0,32.493900150150154
2022-05-11,North America,Apparel,3492.59,676.98,12.0,19.383322978076443
2022-09-03,Middle East,Sports,11481.17,1604.92,37.0,13.97871471287334
2023-11-27,Middle East,Home & Garden,8405.14,2530.54,35.0,30.107053541047502
2023-07-01,APAC,Beauty,7205.01,1024.43,32.0,14.218300876751039
2023-02-18,Middle East,Apparel,5134.36,867.78,19.0,16.90142490982323
2022-01-13,Middle East,Home & Garden,17958.9,2884.03,43.0,16.05905706919689
2023-12-18,APAC,Electronics,7453.87,2676.12,41.0,35.90242384157491
2023-09-19,EMEA,Food & Beverage,4112.41,1163.1,12.0,28.28268582169579
2022-08-29,EMEA,Beauty,7495.16,2536.8,41.0,33.8458418499405
2023-01-30,LATAM,Home & Garden,1185.67,211.7,8.0,17.854883736621485
2022-03-15,LATAM,Food & Beverage,10462.56,771.75,30.0,7.3763017846492644
2023-01-04,LATAM,Sports,7303.9,1195.26,20.0,16.36468188228207
2022-05-20,APAC,Home & Garden,7703.16,496.23,34.0,6.441901764989953
2023-11-21,APAC,Beauty,8395.72,2039.03,19.0,24.286541237678247
2022-04-12,LATAM,Food & Beverage,8554.78,2887.19,23.0,33.7494359878337
2022-09-03,North America,Beauty,2388.08,672.61,38.0,28.16530434491307
2024-07-21,Middle East,Sports,4144.48,738.43,13.0,17.817192989229046
2022-08-01,Middle East,Sports,647.21,170.59,13.0,26.357750961820734
2024-03-16,EMEA,Electronics,1302.56,370.71,6.0,28.460109323178973
2024-08-04,North America,Food & Beverage,2763.87,909.13,21.0,32.89337052755737
2022-12-13,LATAM,Food & Beverage,316.84,117.42,5.0,37.059714682489584
2022-06-01,EMEA,Apparel,14874.13,5260.75,39.0,35.368455163428045
2024-07-04,North America,Electronics,2964.21,813.89,32.0,27.457231437718647
2023-11-29,EMEA,Electronics,12355.46,3550.25,40.0,28.734259995176224
2024-12-30,LATAM,Electronics,8555.9,1269.6,19.0,14.838883109900769
2023-10-25,EMEA,Home & Garden,13240.48,902.75,48.0,6.818106292219013
2023-01-17,EMEA,Beauty,13962.44,4711.55,32.0,33.74446013733989
2024-03-11,LATAM,Sports,10077.1,3265.63,26.0,32.40644629903445
2023-05-19,LATAM,Home & Garden,176.78,44.83,4.0,25.359203529811065
2023-01-18,APAC,Beauty,1438.68,438.91,5.0,30.50782661884505
2023-10-29,APAC,Food & Beverage,15293.57,3526.95,42.0,23.061652707641183
2022-02-20,LATAM,Electronics,1389.86,457.37,16.0,32.9076309844157
2024-02-06,APAC,Beauty,12782.75,4258.16,27.0,33.31176781209051
2024-05-21,APAC,Electronics,8689.16,1713.39,22.0,19.718706986636224
2022-01-17,LATAM,Apparel,4549.75,1113.25,21.0,24.468377383372715
2024-06-12,APAC,Electronics,344.99,22.65,28.0,6.565407692976607
2024-10-27,APAC,Sports,8246.58,2774.49,27.0,33.644128838864106
2023-10-08,North America,Apparel,8023.61,1814.07,30.0,22.609149746809727
2023-12-15,EMEA,Sports,826.54,244.29,4.0,29.555738379267794
2022-10-23,APAC,Sports,7848.34,2354.98,43.0,30.006090459893432
2022-03-16,EMEA,Apparel,12264.5,4524.43,30.0,36.89045619470831
2023-07-13,APAC,Electronics,20156.97,1358.91,47.0,6.741638252177783
2024-09-27,LATAM,Electronics,5626.73,1762.93,18.0,31.33134164959044
2022-11-04,Middle East,Apparel,685.77,207.87,2.0,30.311912157137233
2024-02-26,North America,Home & Garden,3563.31,206.9,14.0,5.80639910644878
2022-02-16,LATAM,Home & Garden,688.49,87.04,8.0,12.642158927508026
2023-10-12,Middle East,Electronics,1936.11,102.28,8.0,5.282757694552479
2023-11-10,LATAM,Sports,4784.4,769.13,11.0,16.075787977593848
2024-03-09,LATAM,Sports,7015.52,2498.13,35.0,35.60862202659247
2022-05-08,North America,Electronics,6481.48,2106.84,15.0,32.50553885840889
2023-10-11,LATAM,Sports,366.07,79.76508167825155,29.0,21.78957075921314
2023-03-15,EMEA,Food & Beverage,6251.51,607.96,18.0,9.725010437478305
2024-05-20,North America,Apparel,2996.79,948.35,12.0,31.6455273809643
2023-03-10,Middle East,Food & Beverage,2430.35,790.93,32.0,32.54387228177011
2022-02-04,LATAM,Food & Beverage,523.53,179.28,4.0,34.244455905105724
2024-02-28,EMEA,Sports,4437.18,1590.0,22.0,35.83356997011615
2024-09-26,EMEA,Beauty,4181.73,725.85,16.0,17.35764862867761
2023-12-17,Middle East,Beauty,14444.24,2409.42,31.0,16.68083609798785
2023-07-18,APAC,Apparel,2342.23,480.13,10.0,20.49884084825145
2024-01-06,APAC,Food & Beverage,10018.98,2532.5,21.0,25.277024208053117
2022-08-10,North America,Food & Beverage,15552.61,5624.9,32.0,36.16691989318834
2024-06-13,EMEA,Home & Garden,7925.19,2172.88,16.0,27.417386838675164
2022-07-14,APAC,Food & Beverage,676.41,237.51,48.0,35.113318845079164
2022-07-12,EMEA,Food & Beverage,18313.89,6451.98,44.0,35.22998117822046
2022-02-28,APAC,Apparel,20289.38,5491.24,43.0,27.064602269758858
2022-06-21,North America,Beauty,23700.76,2356.37,48.0,9.942170630815214
2023-02-19,EMEA,Electronics,9971.56,2046.18,34.0,20.52015933314346
2022-02-09,LATAM,Food & Beverage,7352.05,735.02,18.0,9.997483695023837
2024-12-31,North America,Home & Garden,2999.64,428.16,31.0,14.273712845541468
2023-10-14,EMEA,Electronics,3886.36,418.31,10.0,10.763542234893318
2022-01-27,LATAM,Sports,19504.61,3047.93,44.0,15.626715940487914
2023-06-14,North America,Sports,7704.84,2599.49,37.0,33.73840339319181
2023-03-06,LATAM,Food & Beverage,2324.32,677.64,13.0,29.154333310387553
2023-01-11,North America,Sports,13100.2,3828.09,48.0,29.221614937176533
2024-04-03,APAC,Food & Beverage,8465.27,2334.89,20.0,27.581990887473168
2022-08-27,APAC,Beauty,4436.98,1454.6,10.0,32.78355998900153
2023-08-19,APAC,Food & Beverage,262.13,81.78,20.0,31.198260405142484
2024-12-03,APAC,Sports,758.09,59.89,15.0,7.9001174003086705
2024-08-18,EMEA,Beauty,1946.78,300.99,21.0,15.460914946732554
2023-08-17,EMEA,Apparel,7551.87,2221.45,33.0,29.415893017226196
2024-05-16,APAC,Sports,1193.32,304.3,4.0,25.500284919384576
2024-04-05,EMEA,Electronics,6395.68,1624.49,16.0,25.399801115753135
2022-04-02,North America,Sports,9401.44,3090.67,21.0,32.87443200190609
2023-03-18,North America,Food & Beverage,492.67,126.42,8.0,25.66017821259667
2022-06-03,Middle East,Beauty,6684.91,2367.35,14.0,35.413341391282756
2022-05-13,LATAM,Electronics,9437.79,1790.74,32.0,18.974145430233136
2024-02-29,North America,Home & Garden,8153.45,2336.73,30.0,28.65940184829735
2024-11-05,Middle East,Beauty,6076.75,1540.33,43.0,25.347924466203146
2023-11-13,EMEA,Sports,1755.42,423.44,30.0,24.121862574198765
2023-07-28,North America,Food & Beverage,3525.87,527.19,42.0,14.952054386576933
2023-09-01,LATAM,Sports,3315.38,283.11,14.0,8.539292630105749
2024-12-03,LATAM,Home & Garden,216.4,43.61,3.0,20.15249537892791
2023-12-09,APAC,Apparel,9104.69,3233.03,21.0,35.50950114721094
2024-11-06,EMEA,Food & Beverage,591.32,155.04,13.0,26.219305959548127
2023-06-06,APAC,Apparel,4828.68,459.12,40.0,9.508188573274683
2022-10-10,North America,Home & Garden,8085.25,2811.02,25.0,34.76726137101512
2024-02-02,APAC,Sports,16302.79,1567.0,30.0,9.611851713725073
2022-04-05,North America,Electronics,7933.65,2466.99,30.0,31.095271407233742
2024-08-21,Middle East,Beauty,2101.08,273.57,9.0,13.02044662744874
2022-08-24,Middle East,Electronics,624.91,133.04324255078387,17.0,21.289984565902913
2022-10-02,Middle East,Home & Garden,5569.57,831.13,41.0,14.922696007052611
2023-10-22,LATAM,Apparel,5151.39,1857.44,28.0,36.05706420985404
2024-03-05,Middle East,Food & Beverage,23024.55,5513.33,47.0,23.945440844663633
2024-09-24,North America,Electronics,2074.15,765.71,27.0,36.91680929537401
2023-11-10,APAC,Beauty,513.73,186.42,9.0,36.287544040643915
2024-02-20,LATAM,Home & Garden,2298.08,532.21,5.0,23.158897862563535
2022-04-01,LATAM,Beauty,2986.95,155.44,31.0,5.2039706054671155
2022-05-03,APAC,Apparel,14948.68,4019.26,37.0,26.88705624844468
2023-10-14,North America,Home & Garden,94.19,30.68,3.0,32.572459921435396
2024-12-10,North America,Food & Beverage,530.95,89.62,24.0,16.87917883039834
2024-01-07,LATAM,Beauty,5011.38,1843.24,36.0,36.78108624770024
2022-02-06,North America,Electronics,2091.96,157.56,10.0,7.531692766592095
2022-03-12,North America,Food & Beverage,8428.91,2679.03,48.0,31.783824954828088
2024-10-23,LATAM,Food & Beverage,3514.11,420.6,45.0,11.968891127483204
2023-03-07,North America,Home & Garden,4574.33,651.91,30.0,14.251486009973044
2022-03-23,LATAM,Electronics,6458.6,1427.16,15.0,22.09704889604558
2022-02-12,EMEA,Sports,3245.4,1225.42,13.0,37.7586738152462
2024-11-02,APAC,Beauty,2857.08,870.72,8.0,30.475870469150323
2022-10-18,Middle East,Sports,2566.91,462.32,45.0,18.010760018855358
2022-07-04,Middle East,Food & Beverage,660.3,227.27,6.0,34.4192033923974
2024-11-01,North America,Home & Garden,5901.39,1036.41,41.0,17.562133666814088
2023-05-15,North America,Sports,1054.8,316.16,3.0,29.973454683352298
2022-01-07,APAC,Beauty,2652.43,992.23,23.0,37.40833876860087
2022-10-06,Middle East,Electronics,20811.68,7496.24,47.0,36.019389112267724
2023-03-12,APAC,Home & Garden,1584.13,441.37,3.0,27.86198102428462
2023-12-02,EMEA,Sports,4070.14,631.55,11.0,15.516665274413164
2023-03-16,EMEA,Beauty,123.41,37.45,2.0,30.34600113442995
2024-08-25,Middle East,Electronics,4496.78,566.64,14.0,12.60101672752503
2022-05-19,LATAM,Electronics,17.94,5.08,1.0,28.316610925306573
2022-07-11,APAC,Sports,13234.61,4965.61,45.0,37.519881583212495
2023-06-17,APAC,Electronics,16485.12,2352.29,40.0,14.269171228356239
2024-04-10,North America,Beauty,5394.03,1061.07,14.0,19.671192040088766
2024-03-06,LATAM,Sports,2457.75,842.27,34.0,34.26996236395077
2022-02-25,EMEA,Electronics,3769.12,401.61,9.0,10.655272318206903
2024-08-29,APAC,Home & Garden,1277.94,310.51,4.0,24.297697857489396
2024-04-21,Middle East,Sports,1370.93,113.29,20.0,8.263733378071821
2024-07-26,North America,Beauty,13219.89,4880.66,27.0,36.91906664881478
2022-09-25,APAC,Home & Garden,1007.13,179.28,49.0,17.801078311638022
2024-08-26,North America,Food & Beverage,15529.38,794.04,30.0,5.113146822345773
2024-08-14,LATAM,Electronics,14081.14,2448.1,45.0,17.385666217365923
2023-02-09,APAC,Home & Garden,4160.86,694.23,10.0,16.68477189811722
2023-08-23,North America,Sports,11798.23,3681.36,41.0,31.20264649866972
2023-10-31,Middle East,Electronics,4267.02,908.4478994239904,49.0,21.28998456590291
2023-09-17,APAC,Home & Garden,10148.02,2919.01,23.0,28.764330381690222
2022-03-18,APAC,Beauty,2969.5,656.81,8.0,22.118538474490652
2022-12-11,North America,Electronics,463.56,87.2,4.0,18.810941409957717
2023-11-07,Middle East,Electronics,2130.74,107.1,8.0,5.026422745149572
2023-07-10,EMEA,Apparel,2319.2,276.68,22.0,11.92997585374267
2024-08-01,APAC,Food & Beverage,1341.21,347.39,16.0,25.90123843395143
2023-03-08,North America,Food & Beverage,5201.44,304.28,28.0,5.8499184841120915
2023-07-10,LATAM,Apparel,4147.46,259.61,33.0,6.259493762447378
2023-04-10,North America,Sports,3852.23,938.29,15.0,24.357060715481683
2022-05-09,APAC,Food & Beverage,7202.74,1485.63,39.0,20.625900698900697
2023-08-18,North America,Food & Beverage,3072.91,696.91,8.0,22.679154286978793
2023-03-05,LATAM,Electronics,3790.75,1336.65,33.0,35.26083228912484
2023-10-08,LATAM,Beauty,12749.34,4281.51,37.0,33.582208961405065
2022-05-26,Middle East,Sports,1071.73,395.55,4.0,36.90761665718045
2024-03-29,North America,Beauty,3805.8,278.8,40.0,7.3256608334647115
2022-11-09,EMEA,Beauty,3615.75,315.11,11.0,8.714927746663902
2022-11-17,Middle East,Beauty,4395.36,724.5,13.0,16.48329147100579
2023-09-09,EMEA,Apparel,11778.45,2225.02,37.0,18.890601055317124
2023-12-21,LATAM,Home & Garden,345.8,59.66,21.0,17.252747252747252
2024-04-26,APAC,Food & Beverage,8953.09,468.71,43.0,5.235175788470796
2024-07-26,Middle East,Beauty,14035.67,2112.86,38.0,15.053502967795623
2022-10-27,APAC,Sports,5790.47,1340.83,25.0,23.155806005384708
2024-09-14,APAC,Beauty,6197.22,1452.6,26.0,23.439542246362077
2022-07-03,EMEA,Food & Beverage,3146.57,188.13,11.0,5.9788913006861435
2023-09-24,Middle East,Beauty,18005.47,3890.11,47.0,21.60515665517201
